"year","mean_days"
2014,21.2289272249514
2015,12.3344742467076
2016,13.0660966382678
2017,11.2893047735258
2018,10.8664402011651
2019,9.74171486776529
2020,19.9995278704004
2021,21.9619029035279
2022,13.196801266825
